"","page","randomnumber","start_time","question","conclusion"
"1694",28,64.0407540136948,"1706541701.22964","comments","NoMatch"
"1695",18,7.50029515475035,"1706541652.16434","convict","Match"
"1696",19,7.50029515475035,"1706541652.16434","def_comment","Match"
"1697",20,7.50029515475035,"1706541652.16434","guilt_opinion","Match"
"1698",21,7.50029515475035,"1706541652.16434","check","Match"
"1699",22,7.50029515475035,"1706541652.16434","hidden_probability","Match"
"1700",23,7.50029515475035,"1706541652.16434","chances_fixed","Match"
"1701",24,7.50029515475035,"1706541652.16434","visible_probability","Match"
"1702",25,7.50029515475035,"1706541652.16434","evidence_strength","Match"
"1703",26,7.50029515475035,"1706541652.16434","numeric_chance","Match"
"1704",27,7.50029515475035,"1706541652.16434","betting","Match"
"1705",28,7.50029515475035,"1706541652.16434","comments","Match"
"1706",18,69.1226843977347,"1706542404.84067","convict","NoMatch"
"1707",19,69.1226843977347,"1706542404.84067","def_comment","NoMatch"
"1708",20,69.1226843977347,"1706542404.84067","guilt_opinion","NoMatch"
"1709",21,69.1226843977347,"1706542404.84067","numeric_chance","NoMatch"
"1710",22,69.1226843977347,"1706542404.84067","evidence_strength","NoMatch"
"1711",23,69.1226843977347,"1706542404.84067","visible_probability","NoMatch"
"1712",24,69.1226843977347,"1706542404.84067","check","NoMatch"
"1713",25,69.1226843977347,"1706542404.84067","chances_fixed","NoMatch"
"1714",18,31.9966447539628,"1706542912.33866","convict","NoMatch"
"1715",18,22.2247932571918,"1706542806.02329","convict","NoMatch"
"1716",26,69.1226843977347,"1706542404.84067","hidden_probability","NoMatch"
"1717",19,22.2247932571918,"1706542806.02329","def_comment","NoMatch"
"1718",27,69.1226843977347,"1706542404.84067","betting","NoMatch"
"1719",20,22.2247932571918,"1706542806.02329","guilt_opinion","NoMatch"
"1720",19,31.9966447539628,"1706542912.33866","def_comment","NoMatch"
"1721",20,31.9966447539628,"1706542912.33866","guilt_opinion","NoMatch"
"1722",21,22.2247932571918,"1706542806.02329","numeric_chance","NoMatch"
"1723",21,31.9966447539628,"1706542912.33866","numeric_chance","NoMatch"
"1724",22,31.9966447539628,"1706542912.33866","evidence_strength","NoMatch"
"1725",28,69.1226843977347,"1706542404.84067","comments","NoMatch"
"1726",23,31.9966447539628,"1706542912.33866","check","NoMatch"
"1727",22,22.2247932571918,"1706542806.02329","hidden_probability","NoMatch"
"1728",24,31.9966447539628,"1706542912.33866","visible_probability","NoMatch"
"1729",23,22.2247932571918,"1706542806.02329","betting","NoMatch"
"1730",24,22.2247932571918,"1706542806.02329","check","NoMatch"
"1731",25,22.2247932571918,"1706542806.02329","chances_fixed","NoMatch"
"1732",26,22.2247932571918,"1706542806.02329","visible_probability","NoMatch"
"1733",27,22.2247932571918,"1706542806.02329","evidence_strength","NoMatch"
"1734",25,31.9966447539628,"1706542912.33866","betting","NoMatch"
"1735",28,22.2247932571918,"1706542806.02329","comments","NoMatch"
"1736",26,31.9966447539628,"1706542912.33866","chances_fixed","NoMatch"
"1737",27,31.9966447539628,"1706542912.33866","hidden_probability","NoMatch"
"1738",28,31.9966447539628,"1706542912.33866","comments","NoMatch"
"1739",18,46.3897295761853,"1706542939.01543","convict","Match"
"1740",19,46.3897295761853,"1706542939.01543","def_comment","Match"
"1741",20,46.3897295761853,"1706542939.01543","guilt_opinion","Match"
"1742",21,46.3897295761853,"1706542939.01543","numeric_chance","Match"
"1743",22,46.3897295761853,"1706542939.01543","visible_probability","Match"
"1744",23,46.3897295761853,"1706542939.01543","betting","Match"
"1745",24,46.3897295761853,"1706542939.01543","hidden_probability","Match"
"1746",25,46.3897295761853,"1706542939.01543","evidence_strength","Match"
"1747",26,46.3897295761853,"1706542939.01543","check","Match"
"1748",27,46.3897295761853,"1706542939.01543","chances_fixed","Match"
"1749",28,46.3897295761853,"1706542939.01543","comments","Match"
"1750",18,2.84112219233066,"1706542900.48379","convict","Match"
"1751",19,2.84112219233066,"1706542900.48379","def_comment","Match"
"1752",20,2.84112219233066,"1706542900.48379","guilt_opinion","Match"
"1753",21,2.84112219233066,"1706542900.48379","numeric_chance","Match"
"1754",22,2.84112219233066,"1706542900.48379","visible_probability","Match"
"1755",23,2.84112219233066,"1706542900.48379","check","Match"
"1756",24,2.84112219233066,"1706542900.48379","evidence_strength","Match"
"1757",25,2.84112219233066,"1706542900.48379","chances_fixed","Match"
"1758",26,2.84112219233066,"1706542900.48379","hidden_probability","Match"
"1759",27,2.84112219233066,"1706542900.48379","betting","Match"
"1760",28,2.84112219233066,"1706542900.48379","comments","Match"
"1761",18,82.2552708443254,"1706543899.89298","convict","Match"
"1762",19,82.2552708443254,"1706543899.89298","def_comment","Match"
"1763",20,82.2552708443254,"1706543899.89298","guilt_opinion","Match"
"1764",21,82.2552708443254,"1706543899.89298","visible_probability","Match"
"1765",22,82.2552708443254,"1706543899.89298","chances_fixed","Match"
"1766",23,82.2552708443254,"1706543899.89298","hidden_probability","Match"
"1767",24,82.2552708443254,"1706543899.89298","evidence_strength","Match"
"1768",25,82.2552708443254,"1706543899.89298","check","Match"
"1769",18,12.5993824098259,"1706544488.99484","convict","NoMatch"
"1770",19,12.5993824098259,"1706544488.99484","def_comment","NoMatch"
"1771",26,82.2552708443254,"1706543899.89298","betting","Match"
"1772",20,12.5993824098259,"1706544488.99484","guilt_opinion","NoMatch"
"1773",21,12.5993824098259,"1706544488.99484","chances_fixed","NoMatch"
"1774",22,12.5993824098259,"1706544488.99484","check","NoMatch"
"1775",27,82.2552708443254,"1706543899.89298","numeric_chance","Match"
"1776",23,12.5993824098259,"1706544488.99484","visible_probability","NoMatch"
"1777",28,82.2552708443254,"1706543899.89298","comments","Match"
"1778",24,12.5993824098259,"1706544488.99484","evidence_strength","NoMatch"
"1779",25,12.5993824098259,"1706544488.99484","hidden_probability","NoMatch"
"1780",26,12.5993824098259,"1706544488.99484","betting","NoMatch"
"1781",27,12.5993824098259,"1706544488.99484","numeric_chance","NoMatch"
"1782",28,12.5993824098259,"1706544488.99484","comments","NoMatch"
"1783",18,9.74247516132891,"1706544300.73768","convict","Match"
"1784",19,9.74247516132891,"1706544300.73768","def_comment","Match"
"1785",20,9.74247516132891,"1706544300.73768","guilt_opinion","Match"
"1786",21,9.74247516132891,"1706544300.73768","hidden_probability","Match"
"1787",22,9.74247516132891,"1706544300.73768","chances_fixed","Match"
"1788",23,9.74247516132891,"1706544300.73768","betting","Match"
"1789",24,9.74247516132891,"1706544300.73768","numeric_chance","Match"
"1790",25,9.74247516132891,"1706544300.73768","evidence_strength","Match"
"1791",26,9.74247516132891,"1706544300.73768","visible_probability","Match"
"1792",27,9.74247516132891,"1706544300.73768","check","Match"
"1793",18,78.4214643761516,"1706545127.98989","convict","NoMatch"
"1794",28,9.74247516132891,"1706544300.73768","comments","Match"
"1795",19,78.4214643761516,"1706545127.98989","def_comment","NoMatch"
"1796",20,78.4214643761516,"1706545127.98989","guilt_opinion","NoMatch"
"1797",21,78.4214643761516,"1706545127.98989","numeric_chance","NoMatch"
"1798",22,78.4214643761516,"1706545127.98989","check","NoMatch"
"1799",23,78.4214643761516,"1706545127.98989","chances_fixed","NoMatch"
"1800",24,78.4214643761516,"1706545127.98989","visible_probability","NoMatch"
"1801",25,78.4214643761516,"1706545127.98989","evidence_strength","NoMatch"
"1802",26,78.4214643761516,"1706545127.98989","hidden_probability","NoMatch"
"1803",27,78.4214643761516,"1706545127.98989","betting","NoMatch"
"1804",28,78.4214643761516,"1706545127.98989","comments","NoMatch"
"1805",19,23.0342943686992,"1706545066.95963","convict","NoMatch"
"1806",20,23.0342943686992,"1706545066.95963","def_comment","NoMatch"
"1807",21,23.0342943686992,"1706545066.95963","guilt_opinion","NoMatch"
"1808",22,23.0342943686992,"1706545066.95963","betting","NoMatch"
"1809",23,23.0342943686992,"1706545066.95963","numeric_chance","NoMatch"
"1810",24,23.0342943686992,"1706545066.95963","hidden_probability","NoMatch"
"1811",25,23.0342943686992,"1706545066.95963","chances_fixed","NoMatch"
"1812",26,23.0342943686992,"1706545066.95963","check","NoMatch"
"1813",27,23.0342943686992,"1706545066.95963","evidence_strength","NoMatch"
"1814",28,23.0342943686992,"1706545066.95963","visible_probability","NoMatch"
"1815",29,23.0342943686992,"1706545066.95963","comments","NoMatch"
"1816",18,95.0999494176358,"1706546434.32791","convict","Match"
"1817",19,95.0999494176358,"1706546434.32791","def_comment","Match"
"1818",20,95.0999494176358,"1706546434.32791","guilt_opinion","Match"
"1819",21,95.0999494176358,"1706546434.32791","hidden_probability","Match"
"1820",22,95.0999494176358,"1706546434.32791","evidence_strength","Match"
"1821",23,95.0999494176358,"1706546434.32791","betting","Match"
"1822",24,95.0999494176358,"1706546434.32791","visible_probability","Match"
"1823",25,95.0999494176358,"1706546434.32791","chances_fixed","Match"
"1824",26,95.0999494176358,"1706546434.32791","check","Match"
"1825",18,66.4813436800614,"1706546334.03296","convict","NoMatch"
"1826",19,66.4813436800614,"1706546334.03296","def_comment","NoMatch"
"1827",20,66.4813436800614,"1706546334.03296","guilt_opinion","NoMatch"
"1828",27,95.0999494176358,"1706546434.32791","numeric_chance","Match"
"1829",28,95.0999494176358,"1706546434.32791","comments","Match"
"1830",21,66.4813436800614,"1706546334.03296","numeric_chance","NoMatch"
"1831",22,66.4813436800614,"1706546334.03296","betting","NoMatch"
"1832",23,66.4813436800614,"1706546334.03296","hidden_probability","NoMatch"
"1833",24,66.4813436800614,"1706546334.03296","evidence_strength","NoMatch"
"1834",25,66.4813436800614,"1706546334.03296","chances_fixed","NoMatch"
"1835",26,66.4813436800614,"1706546334.03296","check","NoMatch"
"1836",27,66.4813436800614,"1706546334.03296","visible_probability","NoMatch"
"1837",28,66.4813436800614,"1706546334.03296","comments","NoMatch"
"1838",18,93.1455731624737,"1706546580.37724","convict","NoMatch"
"1839",19,93.1455731624737,"1706546580.37724","def_comment","NoMatch"
"1840",20,93.1455731624737,"1706546580.37724","guilt_opinion","NoMatch"
"1841",21,93.1455731624737,"1706546580.37724","check","NoMatch"
"1842",22,93.1455731624737,"1706546580.37724","hidden_probability","NoMatch"
"1843",23,93.1455731624737,"1706546580.37724","betting","NoMatch"
"1844",24,93.1455731624737,"1706546580.37724","chances_fixed","NoMatch"
"1845",25,93.1455731624737,"1706546580.37724","visible_probability","NoMatch"
"1846",26,93.1455731624737,"1706546580.37724","numeric_chance","NoMatch"
"1847",27,93.1455731624737,"1706546580.37724","evidence_strength","NoMatch"
"1848",28,93.1455731624737,"1706546580.37724","comments","NoMatch"
"1849",18,29.6853644773364,"1706547407.13253","convict","NoMatch"
"1850",19,29.6853644773364,"1706547407.13253","def_comment","NoMatch"
"1851",20,29.6853644773364,"1706547407.13253","guilt_opinion","NoMatch"
"1852",21,29.6853644773364,"1706547407.13253","check","NoMatch"
"1853",22,29.6853644773364,"1706547407.13253","betting","NoMatch"
"1854",23,29.6853644773364,"1706547407.13253","evidence_strength","NoMatch"
"1855",24,29.6853644773364,"1706547407.13253","visible_probability","NoMatch"
"1856",25,29.6853644773364,"1706547407.13253","numeric_chance","NoMatch"
"1857",26,29.6853644773364,"1706547407.13253","hidden_probability","NoMatch"
"1858",27,29.6853644773364,"1706547407.13253","chances_fixed","NoMatch"
"1859",28,29.6853644773364,"1706547407.13253","comments","NoMatch"
"1860",18,13.8644591206685,"1706547670.95856","convict","NoMatch"
"1861",18,29.5702743344009,"1706547657.8139","convict","Match"
"1862",19,29.5702743344009,"1706547657.8139","def_comment","Match"
"1863",20,29.5702743344009,"1706547657.8139","guilt_opinion","Match"
"1864",21,29.5702743344009,"1706547657.8139","visible_probability","Match"
"1865",22,29.5702743344009,"1706547657.8139","check","Match"
"1866",23,29.5702743344009,"1706547657.8139","hidden_probability","Match"
"1867",24,29.5702743344009,"1706547657.8139","numeric_chance","Match"
"1868",25,29.5702743344009,"1706547657.8139","betting","Match"
"1869",26,29.5702743344009,"1706547657.8139","evidence_strength","Match"
"1870",27,29.5702743344009,"1706547657.8139","chances_fixed","Match"
"1871",28,29.5702743344009,"1706547657.8139","comments","Match"
"1872",19,13.8644591206685,"1706547670.95856","def_comment","NoMatch"
"1873",20,13.8644591206685,"1706547670.95856","guilt_opinion","NoMatch"
"1874",21,13.8644591206685,"1706547670.95856","numeric_chance","NoMatch"
"1875",22,13.8644591206685,"1706547670.95856","check","NoMatch"
"1876",23,13.8644591206685,"1706547670.95856","chances_fixed","NoMatch"
"1877",24,13.8644591206685,"1706547670.95856","betting","NoMatch"
"1878",25,13.8644591206685,"1706547670.95856","hidden_probability","NoMatch"
"1879",26,13.8644591206685,"1706547670.95856","evidence_strength","NoMatch"
"1880",27,13.8644591206685,"1706547670.95856","visible_probability","NoMatch"
"1881",28,13.8644591206685,"1706547670.95856","comments","NoMatch"
"1882",18,64.745053765364,"1706549244.44254","convict","NoMatch"
"1883",19,64.745053765364,"1706549244.44254","def_comment","NoMatch"
"1884",20,64.745053765364,"1706549244.44254","guilt_opinion","NoMatch"
"1885",21,64.745053765364,"1706549244.44254","betting","NoMatch"
"1886",22,64.745053765364,"1706549244.44254","visible_probability","NoMatch"
"1887",23,64.745053765364,"1706549244.44254","evidence_strength","NoMatch"
"1888",24,64.745053765364,"1706549244.44254","numeric_chance","NoMatch"
"1889",25,64.745053765364,"1706549244.44254","check","NoMatch"
"1890",26,64.745053765364,"1706549244.44254","chances_fixed","NoMatch"
"1891",27,64.745053765364,"1706549244.44254","hidden_probability","NoMatch"
"1892",28,64.745053765364,"1706549244.44254","comments","NoMatch"
"1893",18,65.4586073942482,"1706549791.49855","convict","NoMatch"
"1894",19,65.4586073942482,"1706549791.49855","def_comment","NoMatch"
"1895",20,65.4586073942482,"1706549791.49855","guilt_opinion","NoMatch"
"1896",21,65.4586073942482,"1706549791.49855","betting","NoMatch"
"1897",22,65.4586073942482,"1706549791.49855","chances_fixed","NoMatch"
"1898",23,65.4586073942482,"1706549791.49855","check","NoMatch"
"1899",24,65.4586073942482,"1706549791.49855","hidden_probability","NoMatch"
"1900",25,65.4586073942482,"1706549791.49855","numeric_chance","NoMatch"
"1901",26,65.4586073942482,"1706549791.49855","visible_probability","NoMatch"
"1902",27,65.4586073942482,"1706549791.49855","evidence_strength","NoMatch"
"1903",18,60.6716959970072,"1706549971.36328","convict","NoMatch"
"1904",19,60.6716959970072,"1706549971.36328","def_comment","NoMatch"
"1905",20,60.6716959970072,"1706549971.36328","guilt_opinion","NoMatch"
"1906",21,60.6716959970072,"1706549971.36328","evidence_strength","NoMatch"
"1907",28,65.4586073942482,"1706549791.49855","comments","NoMatch"
"1908",22,60.6716959970072,"1706549971.36328","numeric_chance","NoMatch"
"1909",23,60.6716959970072,"1706549971.36328","betting","NoMatch"
"1910",24,60.6716959970072,"1706549971.36328","visible_probability","NoMatch"
"1911",25,60.6716959970072,"1706549971.36328","chances_fixed","NoMatch"
"1912",26,60.6716959970072,"1706549971.36328","check","NoMatch"
"1913",27,60.6716959970072,"1706549971.36328","hidden_probability","NoMatch"
"1914",28,60.6716959970072,"1706549971.36328","comments","NoMatch"
"1915",18,99.1969334427267,"1706549956.66175","convict","Match"
"1916",19,99.1969334427267,"1706549956.66175","def_comment","Match"
"1917",20,99.1969334427267,"1706549956.66175","guilt_opinion","Match"
"1918",21,99.1969334427267,"1706549956.66175","numeric_chance","Match"
"1919",22,99.1969334427267,"1706549956.66175","hidden_probability","Match"
"1920",23,99.1969334427267,"1706549956.66175","chances_fixed","Match"
"1921",24,99.1969334427267,"1706549956.66175","evidence_strength","Match"
"1922",25,99.1969334427267,"1706549956.66175","check","Match"
"1923",26,99.1969334427267,"1706549956.66175","betting","Match"
"1924",27,99.1969334427267,"1706549956.66175","visible_probability","Match"
"1925",28,99.1969334427267,"1706549956.66175","comments","Match"
"1926",18,62.8872515168041,"1706552452.86567","convict","NoMatch"
"1927",19,62.8872515168041,"1706552452.86567","def_comment","NoMatch"
"1928",20,62.8872515168041,"1706552452.86567","guilt_opinion","NoMatch"
"1929",21,62.8872515168041,"1706552452.86567","evidence_strength","NoMatch"
"1930",22,62.8872515168041,"1706552452.86567","numeric_chance","NoMatch"
"1931",23,62.8872515168041,"1706552452.86567","betting","NoMatch"
"1932",24,62.8872515168041,"1706552452.86567","hidden_probability","NoMatch"
"1933",25,62.8872515168041,"1706552452.86567","check","NoMatch"
"1934",26,62.8872515168041,"1706552452.86567","chances_fixed","NoMatch"
"1935",27,62.8872515168041,"1706552452.86567","visible_probability","NoMatch"
"1936",28,62.8872515168041,"1706552452.86567","comments","NoMatch"
"1937",18,84.3344676308334,"1706553036.26025","convict","Match"
"1938",19,84.3344676308334,"1706553036.26025","def_comment","Match"
"1939",20,84.3344676308334,"1706553036.26025","guilt_opinion","Match"
"1940",21,84.3344676308334,"1706553036.26025","visible_probability","Match"
"1941",22,84.3344676308334,"1706553036.26025","check","Match"
"1942",23,84.3344676308334,"1706553036.26025","chances_fixed","Match"
"1943",24,84.3344676308334,"1706553036.26025","hidden_probability","Match"
"1944",25,84.3344676308334,"1706553036.26025","betting","Match"
"1945",26,84.3344676308334,"1706553036.26025","evidence_strength","Match"
"1946",27,84.3344676308334,"1706553036.26025","numeric_chance","Match"
"1947",28,84.3344676308334,"1706553036.26025","comments","Match"
"1948",18,45.3546844422817,"1706553051.20691","convict","NoMatch"
"1949",19,45.3546844422817,"1706553051.20691","def_comment","NoMatch"
"1950",18,17.4110643565655,"1706554353.06707","convict","Match"
"1951",20,45.3546844422817,"1706553051.20691","guilt_opinion","NoMatch"
"1952",19,17.4110643565655,"1706554353.06707","def_comment","Match"
"1953",21,45.3546844422817,"1706553051.20691","evidence_strength","NoMatch"
"1954",20,17.4110643565655,"1706554353.06707","guilt_opinion","Match"
"1955",22,45.3546844422817,"1706553051.20691","chances_fixed","NoMatch"
"1956",21,17.4110643565655,"1706554353.06707","hidden_probability","Match"
"1957",23,45.3546844422817,"1706553051.20691","check","NoMatch"
"1958",22,17.4110643565655,"1706554353.06707","betting","Match"
"1959",23,17.4110643565655,"1706554353.06707","visible_probability","Match"
"1960",24,45.3546844422817,"1706553051.20691","numeric_chance","NoMatch"
"1961",24,17.4110643565655,"1706554353.06707","chances_fixed","Match"
"1962",25,45.3546844422817,"1706553051.20691","hidden_probability","NoMatch"
"1963",25,17.4110643565655,"1706554353.06707","check","Match"
"1964",26,45.3546844422817,"1706553051.20691","betting","NoMatch"
"1965",26,17.4110643565655,"1706554353.06707","numeric_chance","Match"
"1966",27,17.4110643565655,"1706554353.06707","evidence_strength","Match"
"1967",28,17.4110643565655,"1706554353.06707","comments","Match"
"1968",27,45.3546844422817,"1706553051.20691","visible_probability","NoMatch"
"1969",28,45.3546844422817,"1706553051.20691","comments","NoMatch"
"1970",18,33.2831600913778,"1706554370.20024","convict","NoMatch"
"1971",19,33.2831600913778,"1706554370.20024","def_comment","NoMatch"
"1972",20,33.2831600913778,"1706554370.20024","guilt_opinion","NoMatch"
"1973",21,33.2831600913778,"1706554370.20024","betting","NoMatch"
"1974",22,33.2831600913778,"1706554370.20024","hidden_probability","NoMatch"
"1975",23,33.2831600913778,"1706554370.20024","check","NoMatch"
"1976",24,33.2831600913778,"1706554370.20024","chances_fixed","NoMatch"
"1977",25,33.2831600913778,"1706554370.20024","visible_probability","NoMatch"
"1978",26,33.2831600913778,"1706554370.20024","evidence_strength","NoMatch"
"1979",27,33.2831600913778,"1706554370.20024","numeric_chance","NoMatch"
"1980",28,33.2831600913778,"1706554370.20024","comments","NoMatch"
"1981",18,25.4660897189751,"1706555615.60984","convict","NoMatch"
"1982",19,25.4660897189751,"1706555615.60984","def_comment","NoMatch"
"1983",20,25.4660897189751,"1706555615.60984","guilt_opinion","NoMatch"
"1984",21,25.4660897189751,"1706555615.60984","visible_probability","NoMatch"
"1985",22,25.4660897189751,"1706555615.60984","evidence_strength","NoMatch"
"1986",23,25.4660897189751,"1706555615.60984","numeric_chance","NoMatch"
"1987",24,25.4660897189751,"1706555615.60984","check","NoMatch"
"1988",25,25.4660897189751,"1706555615.60984","chances_fixed","NoMatch"
"1989",26,25.4660897189751,"1706555615.60984","hidden_probability","NoMatch"
"1990",27,25.4660897189751,"1706555615.60984","betting","NoMatch"
"1991",28,25.4660897189751,"1706555615.60984","comments","NoMatch"
"1992",18,92.3529090126976,"1706555762.67557","convict","Match"
"1993",19,92.3529090126976,"1706555762.67557","def_comment","Match"
"1994",20,92.3529090126976,"1706555762.67557","guilt_opinion","Match"
"1995",21,92.3529090126976,"1706555762.67557","check","Match"
"1996",22,92.3529090126976,"1706555762.67557","chances_fixed","Match"
"1997",23,92.3529090126976,"1706555762.67557","hidden_probability","Match"
"1998",24,92.3529090126976,"1706555762.67557","betting","Match"
"1999",25,92.3529090126976,"1706555762.67557","evidence_strength","Match"
"2000",26,92.3529090126976,"1706555762.67557","visible_probability","Match"
"2001",27,92.3529090126976,"1706555762.67557","numeric_chance","Match"
"2002",28,92.3529090126976,"1706555762.67557","comments","Match"
"2003",18,5.68642041180283,"1706556890.76054","convict","NoMatch"
"2004",19,5.68642041180283,"1706556890.76054","def_comment","NoMatch"
"2005",20,5.68642041180283,"1706556890.76054","guilt_opinion","NoMatch"
"2006",18,57.4845086783171,"1706557321.25251","convict","NoMatch"
"2007",19,57.4845086783171,"1706557321.25251","def_comment","NoMatch"
"2008",20,57.4845086783171,"1706557321.25251","guilt_opinion","NoMatch"
"2009",21,5.68642041180283,"1706556890.76054","chances_fixed","NoMatch"
"2010",21,57.4845086783171,"1706557321.25251","visible_probability","NoMatch"
"2011",22,57.4845086783171,"1706557321.25251","chances_fixed","NoMatch"
"2012",22,5.68642041180283,"1706556890.76054","hidden_probability","NoMatch"
"2013",23,57.4845086783171,"1706557321.25251","check","NoMatch"
"2014",23,5.68642041180283,"1706556890.76054","check","NoMatch"
"2015",24,57.4845086783171,"1706557321.25251","betting","NoMatch"
"2016",25,57.4845086783171,"1706557321.25251","hidden_probability","NoMatch"
"2017",26,57.4845086783171,"1706557321.25251","evidence_strength","NoMatch"
"2018",24,5.68642041180283,"1706556890.76054","betting","NoMatch"
"2019",25,5.68642041180283,"1706556890.76054","visible_probability","NoMatch"
"2020",26,5.68642041180283,"1706556890.76054","evidence_strength","NoMatch"
"2021",27,57.4845086783171,"1706557321.25251","numeric_chance","NoMatch"
"2022",28,57.4845086783171,"1706557321.25251","comments","NoMatch"
"2023",27,5.68642041180283,"1706556890.76054","numeric_chance","NoMatch"
"2024",28,5.68642041180283,"1706556890.76054","comments","NoMatch"
"2025",18,43.6485961079597,"1706558959.04107","convict","Match"
"2026",19,43.6485961079597,"1706558959.04107","def_comment","Match"
"2027",20,43.6485961079597,"1706558959.04107","guilt_opinion","Match"
"2028",21,43.6485961079597,"1706558959.04107","numeric_chance","Match"
"2029",22,43.6485961079597,"1706558959.04107","hidden_probability","Match"
"2030",18,92.8323613014072,"1706558935.5801","convict","Match"
"2031",23,43.6485961079597,"1706558959.04107","evidence_strength","Match"
"2032",24,43.6485961079597,"1706558959.04107","betting","Match"
"2033",25,43.6485961079597,"1706558959.04107","check","Match"
"2034",26,43.6485961079597,"1706558959.04107","visible_probability","Match"
"2035",27,43.6485961079597,"1706558959.04107","chances_fixed","Match"
"2036",28,43.6485961079597,"1706558959.04107","comments","Match"
"2037",19,92.8323613014072,"1706558935.5801","def_comment","Match"
"2038",20,92.8323613014072,"1706558935.5801","guilt_opinion","Match"
"2039",21,92.8323613014072,"1706558935.5801","check","Match"
"2040",22,92.8323613014072,"1706558935.5801","visible_probability","Match"
"2041",23,92.8323613014072,"1706558935.5801","numeric_chance","Match"
"2042",24,92.8323613014072,"1706558935.5801","hidden_probability","Match"
"2043",25,92.8323613014072,"1706558935.5801","chances_fixed","Match"
"2044",26,92.8323613014072,"1706558935.5801","evidence_strength","Match"
"2045",27,92.8323613014072,"1706558935.5801","betting","Match"
"2046",28,92.8323613014072,"1706558935.5801","comments","Match"
"2047",18,19.2144301719964,"1706558819.027","convict","Match"
"2048",19,19.2144301719964,"1706558819.027","def_comment","Match"
"2049",20,19.2144301719964,"1706558819.027","guilt_opinion","Match"
"2050",21,19.2144301719964,"1706558819.027","hidden_probability","Match"
"2051",22,19.2144301719964,"1706558819.027","evidence_strength","Match"
"2052",23,19.2144301719964,"1706558819.027","numeric_chance","Match"
"2053",24,19.2144301719964,"1706558819.027","betting","Match"
"2054",25,19.2144301719964,"1706558819.027","visible_probability","Match"
"2055",26,19.2144301719964,"1706558819.027","chances_fixed","Match"
"2056",27,19.2144301719964,"1706558819.027","check","Match"
"2057",28,19.2144301719964,"1706558819.027","comments","Match"
"2058",18,70.6540965009481,"1706558967.08712","convict","NoMatch"
"2059",19,70.6540965009481,"1706558967.08712","def_comment","NoMatch"
"2060",20,70.6540965009481,"1706558967.08712","guilt_opinion","NoMatch"
"2061",21,70.6540965009481,"1706558967.08712","betting","NoMatch"
"2062",22,70.6540965009481,"1706558967.08712","visible_probability","NoMatch"
"2063",23,70.6540965009481,"1706558967.08712","numeric_chance","NoMatch"
"2064",24,70.6540965009481,"1706558967.08712","hidden_probability","NoMatch"
"2065",25,70.6540965009481,"1706558967.08712","chances_fixed","NoMatch"
"2066",26,70.6540965009481,"1706558967.08712","check","NoMatch"
"2067",27,70.6540965009481,"1706558967.08712","evidence_strength","NoMatch"
"2068",28,70.6540965009481,"1706558967.08712","comments","NoMatch"
"2069",19,60.7426199363545,"1706563561.71044","convict","NoMatch"
"2070",19,79.2276227846742,"1706563337.52097","convict","Match"
"2071",20,60.7426199363545,"1706563561.71044","def_comment","NoMatch"
"2072",21,60.7426199363545,"1706563561.71044","guilt_opinion","NoMatch"
"2073",22,60.7426199363545,"1706563561.71044","hidden_probability","NoMatch"
"2074",20,79.2276227846742,"1706563337.52097","def_comment","Match"
"2075",21,79.2276227846742,"1706563337.52097","guilt_opinion","Match"
"2076",23,60.7426199363545,"1706563561.71044","numeric_chance","NoMatch"
"2077",22,79.2276227846742,"1706563337.52097","visible_probability","Match"
"2078",24,60.7426199363545,"1706563561.71044","evidence_strength","NoMatch"
"2079",25,60.7426199363545,"1706563561.71044","check","NoMatch"
"2080",23,79.2276227846742,"1706563337.52097","evidence_strength","Match"
"2081",26,60.7426199363545,"1706563561.71044","visible_probability","NoMatch"
"2082",27,60.7426199363545,"1706563561.71044","chances_fixed","NoMatch"
"2083",28,60.7426199363545,"1706563561.71044","betting","NoMatch"
"2084",29,60.7426199363545,"1706563561.71044","comments","NoMatch"
"2085",24,79.2276227846742,"1706563337.52097","betting","Match"
"2086",19,7.05825265031308,"1706563432.45942","convict","NoMatch"
"2087",20,7.05825265031308,"1706563432.45942","def_comment","NoMatch"
"2088",21,7.05825265031308,"1706563432.45942","guilt_opinion","NoMatch"
"2089",22,7.05825265031308,"1706563432.45942","check","NoMatch"
"2090",23,7.05825265031308,"1706563432.45942","numeric_chance","NoMatch"
"2091",19,69.0069664269686,"1706563559.92913","convict","NoMatch"
"2092",25,79.2276227846742,"1706563337.52097","numeric_chance","Match"
"2093",24,7.05825265031308,"1706563432.45942","visible_probability","NoMatch"
"2094",26,79.2276227846742,"1706563337.52097","hidden_probability","Match"
"2095",25,7.05825265031308,"1706563432.45942","evidence_strength","NoMatch"
"2096",26,7.05825265031308,"1706563432.45942","chances_fixed","NoMatch"
"2097",20,69.0069664269686,"1706563559.92913","def_comment","NoMatch"
"2098",21,69.0069664269686,"1706563559.92913","guilt_opinion","NoMatch"
"2099",22,69.0069664269686,"1706563559.92913","check","NoMatch"
"2100",27,79.2276227846742,"1706563337.52097","chances_fixed","Match"
"2101",27,7.05825265031308,"1706563432.45942","betting","NoMatch"
"2102",28,79.2276227846742,"1706563337.52097","check","Match"
"2103",28,7.05825265031308,"1706563432.45942","hidden_probability","NoMatch"
