"","X","page","time","randomnumber","start_time","notes","conclusion","clean_prints","length","nchar_notes","edit_distance","clean_length","normal_outlier","mean","sd","outlier_bin","lcs_notes","page_notes"
"2595",2595,10,1706555948.21659,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137,226,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"2596",2596,11,1706555982.32498,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137,226,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"2597",2597,12,1706556012.26305,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul.
","NoMatch",137,226,"",0,0,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA,""
"2598",2598,13,1706556047.64747,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul. NOT THE GUN.
","NoMatch",137,239,"NOT THE GUN.
",1,13,671.438477541631,47.1233766233766,156.078775229564,FALSE,NA,"NOT THE GUN.
"
"2599",2599,6,1706556069.09884,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

","Match",40,292,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

",0,292,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

"
"2600",2600,14,1706556069.43996,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul. NOT THE GUN. was peer reviewed.
","NoMatch",137,258,"was peer reviewed.
",1,19,452.776930263405,25.0390879478827,106.934460578881,FALSE,NA,"was peer reviewed.
"
"2601",2601,7,1706556075.90651,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

","Match",40,292,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"2602",2602,15,1706556090.82824,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul. NOT THE GUN. was peer reviewed.
","NoMatch",137,258,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"2603",2603,16,1706556111.07767,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul. NOT THE GUN. was peer reviewed.1oo%
","NoMatch",137,262,"oo%
",1,4,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,"oo%
"
"2604",2604,17,1706556116.34208,25.4660897189751,1706555615.60984,"def- felony discharge firearm @ business... NG... 
someone shot roof n got no cash. ski mask, sketcy witness 9mm dude pulled had 9mm licensed correct cop took anyway. tested. ? charged
wit gun expert. 7yr. accred lab all qul. NOT THE GUN. was peer reviewed.1oo%
","NoMatch",137,262,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"2605",2605,8,1706556117.50633,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

","Match",40,292,"",0,0,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,""
"2606",2606,9,1706556173.39494,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

","Match",40,292,"",0,0,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,""
"2607",2607,10,1706556187.34398,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

","Match",40,292,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"2608",2608,11,1706556331.49182,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.



","Match",40,1166,"Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.



",0,874,637.803167848742,35.8709677419355,150.483050026702,TRUE,"Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.



","Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.



"
"2609",2609,12,1706556445.43618,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.





","Match",40,1669," test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.





",2,503,988.880731088922,41.9220779220779,236.739663291711,FALSE,NA," test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.





"
"2610",2610,13,1706556496.66319,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.

What is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.






","Match",40,2643," is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.






",4,974,671.438477541631,47.1233766233766,156.078775229564,TRUE," is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.






"," is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.






"
"2611",2611,14,1706556547.01837,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.

What is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.

No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









","Match",40,3175,"hen firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









",5,532,452.776930263405,25.0390879478827,106.934460578881,TRUE,"hen firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









","hen firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









"
"2612",2612,15,1706556591.89223,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.

What is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.

No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









","Match",40,3175,"",0,0,445.708962150686,21.1596091205212,106.137338257541,FALSE,NA,""
"2613",2613,16,1706556612.70985,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.

What is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.

No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









","Match",40,3175,"",0,0,394.035604171577,25.3908794788274,92.1611811731873,FALSE,NA,""
"2614",2614,17,1706556616.71017,92.3529090126976,1706555762.67557,"During a search of the Defendant's vehicle, the detective located a 9mm handgun, which was legally licensed to the Defendant. Because this gun was the same caliber as the one used in the convenience store shooting, it was confiscated for testing. Richard Cole was subsequently arrested and 

Yes. In the interior of a barrel there are raised portions called lands and depressed areas called grooves. When a bullet passes down the barrel, a bullet will spin and that gives it stability and accuracy over a distance. Those raised areas are designed by the manufacturer. They're cut into the barrel. And each particular file has a different combination of lands and grooves. But essentially what those lands do is grip a bullet and spin it, and as that bullet passes down the barrel, it scratches the random imperfections of that barrel into the bullet.

Yes. This bullet had six lands. And the interior of the barrel, the barrel will either twist right or it will twist left. And in this particular case, the barrel twists right. And you can see that by looking at the bullet. If you look at the base of the bullet, either it goes to the left or goes to the right.

In test firing, first what I would do is make sure the firearm is safe to actually test fire. Then I would use lab ammunition and I would test fire it, meaning that I am creating a fired bullet. Typically you do two at a time. That way you have a fired bullet to compare to another fired bullet
pattern. Once I have done that then I would compare it to the fired evidence.

And how about the number of lands and direction of twist for the test fires?
It also had six lands, and twisted to the right.

What is your conclusion?
I found that there were sufficient individualizing characteristics to make an identification, that is that the two bullets were fired from the same barrel.

How were you able to conclude that?
I place them under the comparison microscope, and I roll the bullet around until I can see the agreement in a particular area: unique surface contour that has sufficient agreement. At that point, when I've seen that, I start to rotate the bullets around and I look at all the different lands and grooves, impressions, for that unique detail. When I can see those, that agreement on multiple areas of the bullet, I identify the bullet as having sufficient agreement.

Now, are you telling the jury today that in your opinion there's only one gun in the entire world that could have produced the markings that you saw on these bullets?
I'm saying that the probability that the two markings were made by different sources is so small that it is negligible.

No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next.









","Match",40,3175,"",0,0,140.64414279911,6.85294117647059,33.4478004056598,FALSE,NA,""
"2615",2615,4,1706556942.01597,60.1247146725655,1706556888.19876,"","Match",6,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2616",2616,5,1706556973.88496,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty","Match",6,148,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty",0,148,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty"
"2617",2617,6,1706557075.20097,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business","Match",6,416,". detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business",0,268,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,". detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business"
"2618",2618,7,1706557077.4797,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business","Match",6,416,"",0,0,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,""
"2619",2619,8,1706557097.54805,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business
Terry Smith","Match",6,428,"
Terry Smith",0,12,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,"
Terry Smith"
"2620",2620,4,1706557126.6542,5.68642041180283,1706556890.76054,"","NoMatch",77,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2621",2621,5,1706557168.00928,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG","NoMatch",77,21,"Wilfully, felony.  NG",0,21,266.940399458055,35.2707006369427,57.9174247052782,FALSE,NA,"Wilfully, felony.  NG"
"2622",2622,9,1706557176.65287,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business
Terry Smith- firearms examiner for 7 yrs someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm
police department lab accredited by ASCLID/LAB","Match",6,616,"- firearms examiner for 7 yrs someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm
police department lab accredited by ASCLID/LAB",0,188,657.872301123405,41.9292604501608,153.985760168311,FALSE,NA,"- firearms examiner for 7 yrs someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm
police department lab accredited by ASCLID/LAB"
"2623",2623,10,1706557193.67598,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business
Terry Smith- firearms examiner for 7 yrs someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm
police department lab accredited by ASCLID/LAB","Match",6,616,"",0,0,936.779877093541,33.5144694533762,225.816351910041,FALSE,NA,""
"2624",2624,11,1706557229.36946,60.1247146725655,1706556888.19876,"defendant - Richard Cole - has been charged with willfully discharging a firearm in a place of business. This crime is a felony.  pleaded not guilty. detective recovered the 9mm bullet from the ceiling of the store. Two days later, a police officer pulled over Richard Cole for speeding, found 9mm handgun
Richard Cole was subsequently arrested and charged with willfully discharging a firearm in a place of business
Terry Smith- firearms examiner for 7 yrs someone who looks at cartridge cases and bullets to determine whether they were fired from a particular firearm
police department lab accredited by ASCLID/LAB","Match",6,616,"",0,0,637.803167848742,35.8709677419355,150.483050026702,FALSE,NA,""
"2625",2625,6,1706557253.52888,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.","NoMatch",77,50,".  shot fired, 9mm recovered.",0,29,1132.80513953521,120.201277955272,253.150965394985,FALSE,NA,".  shot fired, 9mm recovered."
"2626",2626,7,1706557282.2313,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"  9mm FA collected in speeding stop.",0,36,703.528374284891,40.2916666666667,165.809176904556,FALSE,NA,"  9mm FA collected in speeding stop."
"2627",2627,8,1706557306.45939,5.68642041180283,1706556890.76054,"Wilfully, felony.  NG.  shot fired, 9mm recovered.  9mm FA collected in speeding stop.","NoMatch",77,86,"",0,0,111.880144059498,4.42948717948718,26.8626642200028,FALSE,NA,""
