"","page","time","randomnumber","start_time","notes","conclusion","clean_prints"
"2338",12,"1706544977.7204",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right.","Match",277
"2339",13,"1706545064.4076",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right. Likely from same gun.","Match",277
"2340",14,"1706545148.84738",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right. Likely from same gun. Peer reviewed report.","Match",277
"2341",4,"1706545176.72974",23.0342943686992,"1706545066.95963","","NoMatch",159
"2342",4,"1706545198.53553",78.4214643761516,"1706545127.98989","","NoMatch",236
"2343",5,"1706545204.31416",23.0342943686992,"1706545066.95963","","NoMatch",159
"2344",5,"1706545224.56778",78.4214643761516,"1706545127.98989","","NoMatch",236
"2345",15,"1706545226.76047",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right. Likely from same gun. Peer reviewed report. Def: Subjective. Can't say who used firearm. ","Match",277
"2346",6,"1706545264.72892",78.4214643761516,"1706545127.98989","","NoMatch",236
"2347",7,"1706545267.72833",78.4214643761516,"1706545127.98989","","NoMatch",236
"2348",8,"1706545276.88272",78.4214643761516,"1706545127.98989","","NoMatch",236
"2349",6,"1706545286.47797",23.0342943686992,"1706545066.95963","","NoMatch",159
"2350",7,"1706545290.13988",23.0342943686992,"1706545066.95963","","NoMatch",159
"2351",16,"1706545291.01595",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right. Likely from same gun. Peer reviewed report. Def: Subjective. Can't say who used firearm. 100% sure, false positive rate 1.5 to 1.9%. ","Match",277
"2352",9,"1706545297.05541",78.4214643761516,"1706545127.98989","","NoMatch",236
"2353",17,"1706545307.41971",9.74247516132891,"1706544300.73768","Did not get good look at face-mask. 9mm.had 9mm pistol. Smith-examiner. 7 years.Opinion witness. Bullet: 6 lands, twists right. Two lab bullets to compare. They had 6 lands, twist right. Likely from same gun. Peer reviewed report. Def: Subjective. Can't say who used firearm. 100% sure, false positive rate 1.5 to 1.9%. ","Match",277
"2354",10,"1706545309.76796",78.4214643761516,"1706545127.98989","","NoMatch",236
"2355",8,"1706545314.84896",23.0342943686992,"1706545066.95963","","NoMatch",159
"2356",11,"1706545344.53614",78.4214643761516,"1706545127.98989","","NoMatch",236
"2357",9,"1706545360.86559",23.0342943686992,"1706545066.95963","","NoMatch",159
"2358",10,"1706545377.36444",23.0342943686992,"1706545066.95963","","NoMatch",159
"2359",11,"1706545407.57005",23.0342943686992,"1706545066.95963","","NoMatch",159
"2360",12,"1706545433.96557",78.4214643761516,"1706545127.98989","","NoMatch",236
"2361",12,"1706545439.02589",23.0342943686992,"1706545066.95963","","NoMatch",159
"2362",13,"1706545462.79151",78.4214643761516,"1706545127.98989","","NoMatch",236
"2363",14,"1706545478.04867",78.4214643761516,"1706545127.98989","","NoMatch",236
"2364",13,"1706545482.62335",23.0342943686992,"1706545066.95963","","NoMatch",159
"2365",14,"1706545506.51256",23.0342943686992,"1706545066.95963","","NoMatch",159
"2366",15,"1706545530.64197",78.4214643761516,"1706545127.98989","","NoMatch",236
"2367",15,"1706545549.20799",23.0342943686992,"1706545066.95963","","NoMatch",159
"2368",16,"1706545554.32225",78.4214643761516,"1706545127.98989","","NoMatch",236
"2369",17,"1706545565.97028",78.4214643761516,"1706545127.98989","","NoMatch",236
"2370",16,"1706545713.08252",23.0342943686992,"1706545066.95963","","NoMatch",159
"2371",17,"1706545973.51242",23.0342943686992,"1706545066.95963","","NoMatch",159
"2372",4,"1706546397.7239",66.4813436800614,"1706546334.03296","","NoMatch",157
"2373",5,"1706546418.3468",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
","NoMatch",157
"2374",4,"1706546487.36473",95.0999494176358,"1706546434.32791","","Match",126
"2375",6,"1706546492.748",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm","NoMatch",157
"2376",5,"1706546495.63451",95.0999494176358,"1706546434.32791","","Match",126
"2377",7,"1706546495.87921",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm","NoMatch",157
"2378",8,"1706546519.44308",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- ","NoMatch",157
"2379",6,"1706546539.90891",95.0999494176358,"1706546434.32791","","Match",126
"2380",7,"1706546542.13038",95.0999494176358,"1706546434.32791","","Match",126
"2381",8,"1706546553.84891",95.0999494176358,"1706546434.32791","","Match",126
"2382",9,"1706546554.09262",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)","NoMatch",157
"2383",10,"1706546565.56307",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)","NoMatch",157
"2384",9,"1706546578.19596",95.0999494176358,"1706546434.32791","","Match",126
"2385",10,"1706546586.64062",95.0999494176358,"1706546434.32791","","Match",126
"2386",11,"1706546616.25897",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)","NoMatch",157
"2387",11,"1706546623.23962",95.0999494176358,"1706546434.32791","","Match",126
"2388",12,"1706546639.76167",95.0999494176358,"1706546434.32791","","Match",126
"2389",13,"1706546657.96414",95.0999494176358,"1706546434.32791","","Match",126
"2390",4,"1706546665.69581",93.1455731624737,"1706546580.37724","","NoMatch",99
"2391",14,"1706546683.07687",95.0999494176358,"1706546434.32791","","Match",126
"2392",12,"1706546692.32074",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- ","NoMatch",157
"2393",5,"1706546708.12862",93.1455731624737,"1706546580.37724","wllfully
not guilty","NoMatch",99
"2394",15,"1706546709.6155",95.0999494176358,"1706546434.32791","","Match",126
"2395",16,"1706546734.70688",95.0999494176358,"1706546434.32791","","Match",126
"2396",17,"1706546740.5004",95.0999494176358,"1706546434.32791","","Match",126
"2397",13,"1706546756.52207",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- disagreement in characteristics b/w bullet in store and bullet in car","NoMatch",157
"2398",14,"1706546781.37204",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- disagreement in characteristics b/w bullet in store and bullet in car","NoMatch",157
"2399",15,"1706546805.32279",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- disagreement in characteristics b/w bullet in store and bullet in car","NoMatch",157
"2400",6,"1706546818.35157",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt","NoMatch",99
"2401",16,"1706546836.5755",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- disagreement in characteristics b/w bullet in store and bullet in car","NoMatch",157
"2402",7,"1706546836.66518",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested","NoMatch",99
"2403",17,"1706546845.2553",66.4813436800614,"1706546334.03296","richard cole- felony firing gun in business (not guilty)
- fired ceiling demanded money (wore mask)
- 9mm bullet
- pulled over for speeding, 9mm gun found (legal) and confiscated bc it was 9mm

TERRI SMITH
- firearms examiner (7yrs)
- disagreement in characteristics b/w bullet in store and bullet in car","NoMatch",157
"2404",8,"1706546852.51922",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested","NoMatch",99
"2405",9,"1706546913.2142",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested
terry smith firearms expert","NoMatch",99
"2406",10,"1706546938.81496",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested
terry smith firearms expert","NoMatch",99
"2407",11,"1706547118.06778",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested
terry smith firearms expert white female
pros, black
","NoMatch",99
"2408",12,"1706547154.65837",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black
","NoMatch",99
"2409",13,"1706547195.15801",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black
","NoMatch",99
"2410",14,"1706547229.07468",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black
","NoMatch",99
"2411",15,"1706547296.14891",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black male
defense white female
","NoMatch",99
"2412",16,"1706547329.02351",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black male
defense white female
","NoMatch",99
"2413",17,"1706547342.2575",93.1455731624737,"1706546580.37724","wllfully
not guilty
one shot...celing
wanted money
no money 7 no one hurt
arrested traffic stop
terry smith firearms expert white female
pros, black male
defense white female
","NoMatch",99
"2414",4,"1706547505.11365",29.6853644773364,"1706547407.13253","","NoMatch",168
"2415",4,"1706547764.04313",29.5702743344009,"1706547657.8139","","Match",191
"2416",5,"1706547860.59088",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2417",5,"1706547919.90274",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty","Match",191
"2418",6,"1706547948.65641",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2419",7,"1706547951.04203",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2420",8,"1706547967.55391",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2421",9,"1706548009.92499",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2422",10,"1706548030.81184",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2423",6,"1706548133.27651",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2424",7,"1706548136.64933",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2425",11,"1706548151.91451",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2426",4,"1706548176.57975",13.8644591206685,"1706547670.95856","","NoMatch",225
"2427",8,"1706548181.28675",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2428",12,"1706548200.94957",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2429",5,"1706548206.92682",13.8644591206685,"1706547670.95856","","NoMatch",225
"2430",6,"1706548224.34944",13.8644591206685,"1706547670.95856","","NoMatch",225
"2431",13,"1706548232.25687",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2432",7,"1706548238.63941",13.8644591206685,"1706547670.95856","","NoMatch",225
"2433",9,"1706548240.12674",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2434",10,"1706548262.84298",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2435",14,"1706548281.86652",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2436",8,"1706548284.08766",13.8644591206685,"1706547670.95856","","NoMatch",225
"2437",15,"1706548314.33698",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2438",9,"1706548319.50789",13.8644591206685,"1706547670.95856","","NoMatch",225
"2439",11,"1706548340.06134",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2440",16,"1706548342.33588",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2441",10,"1706548345.51803",13.8644591206685,"1706547670.95856","","NoMatch",225
"2442",17,"1706548361.22203",29.6853644773364,"1706547407.13253","pleaded not guilty ","NoMatch",168
"2443",12,"1706548416.02175",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2444",11,"1706548461.20768",13.8644591206685,"1706547670.95856","","NoMatch",225
"2445",13,"1706548480.60062",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2446",12,"1706548489.61564",13.8644591206685,"1706547670.95856","","NoMatch",225
"2447",13,"1706548533.70831",13.8644591206685,"1706547670.95856","","NoMatch",225
"2448",14,"1706548551.02774",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2449",14,"1706548560.97856",13.8644591206685,"1706547670.95856","","NoMatch",225
"2450",15,"1706548610.9311",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2451",15,"1706548648.88363",13.8644591206685,"1706547670.95856","","NoMatch",225
"2452",16,"1706548664.00577",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2453",16,"1706548675.09673",13.8644591206685,"1706547670.95856","","NoMatch",225
"2454",17,"1706548690.53848",13.8644591206685,"1706547670.95856","","NoMatch",225
"2455",17,"1706548732.10025",29.5702743344009,"1706547657.8139","Richard Cole-defendant-charged with willfully discharging a firearm in a place of business-a felony-pled not guilty
Demanded money, fired shot in ceiling, left store without money when startled by alarm bells. Wearing ski mask. Clerk could not identify.
Cole pulled over 2 days later for speeding. Had 9mm gun in car (registered to him)","Match",191
"2456",4,"1706549344.73492",64.745053765364,"1706549244.44254","","NoMatch",86
"2457",5,"1706549356.86119",64.745053765364,"1706549244.44254","","NoMatch",86
"2458",6,"1706549387.47475",64.745053765364,"1706549244.44254","","NoMatch",86
"2459",7,"1706549389.66284",64.745053765364,"1706549244.44254","","NoMatch",86
"2460",8,"1706549400.62421",64.745053765364,"1706549244.44254","","NoMatch",86
"2461",9,"1706549436.25607",64.745053765364,"1706549244.44254","","NoMatch",86
"2462",10,"1706549447.90132",64.745053765364,"1706549244.44254","","NoMatch",86
"2463",11,"1706549535.3509",64.745053765364,"1706549244.44254","","NoMatch",86
"2464",12,"1706549570.71655",64.745053765364,"1706549244.44254","","NoMatch",86
"2465",13,"1706549618.5582",64.745053765364,"1706549244.44254","","NoMatch",86
"2466",14,"1706549671.27828",64.745053765364,"1706549244.44254","","NoMatch",86
"2467",15,"1706549707.00643",64.745053765364,"1706549244.44254","","NoMatch",86
"2468",16,"1706549822.83667",64.745053765364,"1706549244.44254","","NoMatch",86
"2469",17,"1706549831.54664",64.745053765364,"1706549244.44254","","NoMatch",86
"2470",4,"1706549843.40113",65.4586073942482,"1706549791.49855","","NoMatch",38
"2471",5,"1706549875.49676",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty.","NoMatch",38
"2472",6,"1706549922.52148",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty.","NoMatch",38
"2473",7,"1706549924.791",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty.","NoMatch",38
"2474",8,"1706549939.31524",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty.","NoMatch",38
"2475",9,"1706549966.38661",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2476",10,"1706549979.41547",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2477",11,"1706550020.61062",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2478",4,"1706550028.30547",60.6716959970072,"1706549971.36328","","NoMatch",215
"2479",4,"1706550053.1101",99.1969334427267,"1706549956.66175","","Match",184
"2480",5,"1706550060.36839",60.6716959970072,"1706549971.36328","rc fel. shot a gun
pl not guilty","NoMatch",215
"2481",12,"1706550076.68851",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2482",13,"1706550124.13403",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2483",6,"1706550153.78945",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered
","NoMatch",215
"2484",7,"1706550156.08732",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered
","NoMatch",215
"2485",8,"1706550163.96218",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered
","NoMatch",215
"2486",14,"1706550174.70525",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2487",15,"1706550208.36843",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2488",16,"1706550234.77741",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2489",9,"1706550240.9527",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmoith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2490",17,"1706550248.98518",65.4586073942482,"1706549791.49855","discharge of firearm in business, pleads not guilty. Firearms examiner 7 yrs.  ","NoMatch",38
"2491",10,"1706550260.16791",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2492",11,"1706550293.20985",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2493",12,"1706550323.39607",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2494",13,"1706550355.49135",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2495",14,"1706550371.49951",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2496",15,"1706550388.87213",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2497",16,"1706550404.33863",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2498",17,"1706550409.4686",60.6716959970072,"1706549971.36328","rc fel. shot a gun                        9 mm from ceiling

pl not guilty

911 shot into ceiling no id

Arr during ts for possession of fa though registered

TSmith exams FA 7 yrs, training; lab asclid
","NoMatch",215
"2499",5,"1706550444.07085",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2500",6,"1706550538.067",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2501",7,"1706550542.16646",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2502",8,"1706550580.02883",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2503",9,"1706550654.15838",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2504",10,"1706550686.16729",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2505",11,"1706550801.96765",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2506",12,"1706550893.52581",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2507",13,"1706550893.58724",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business","Match",184
"2508",14,"1706551032.75846",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business
No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next","Match",184
"2509",15,"1706551105.16462",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business
No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next","Match",184
"2510",16,"1706551152.12536",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business
No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next","Match",184
"2511",17,"1706551182.75557",99.1969334427267,"1706549956.66175","Richard Cole charged with willful discharge of a friearm in a place of business
No. When firing a firearm there is a dynamic process because it is a contained explosion. When the firing pin hits the primer, which is basically the initiator, what gets it going, it will explode, burn the gun powder inside the casing, and the bullet will travel down the barrel, picking up the microscopic imperfections of the barrel, and the cartridge case will slam rearward against the support mechanism. During that dynamic process, each time it happens, a bullet will be marked slightly differently from one to the next","Match",184
"2512",4,"1706552511.95448",62.8872515168041,"1706552452.86567","","NoMatch",156
"2513",5,"1706552523.80901",62.8872515168041,"1706552452.86567","","NoMatch",156
"2514",6,"1706552561.3277",62.8872515168041,"1706552452.86567","","NoMatch",156
"2515",7,"1706552564.29951",62.8872515168041,"1706552452.86567","","NoMatch",156
"2516",8,"1706552573.18001",62.8872515168041,"1706552452.86567","","NoMatch",156
"2517",9,"1706552602.76919",62.8872515168041,"1706552452.86567","","NoMatch",156
"2518",10,"1706552613.2745",62.8872515168041,"1706552452.86567","","NoMatch",156
"2519",11,"1706552644.00835",62.8872515168041,"1706552452.86567","","NoMatch",156
"2520",12,"1706552680.13857",62.8872515168041,"1706552452.86567","","NoMatch",156
"2521",13,"1706552719.41324",62.8872515168041,"1706552452.86567","","NoMatch",156
"2522",14,"1706552745.59317",62.8872515168041,"1706552452.86567","","NoMatch",156
